NM_SETOR_TEMA;NR_ANO;NM_TECNOLOGIAS;NM_TEC_RESUM;DS_DIFUSAO_TECNOLOGICA_5ANOS;NR_DIFUSAO_TECNOLOGICA_5ANOS_INICIO;NR_DIFUSAO_TECNOLOGICA_5ANOS_FIM;DS_DIFUSAO_TECNOLOGICA_10ANOS;NR_DIFUSAO_TECNOLOGICA_10ANOS_INICIO;NR_DIFUSAO_TECNOLOGICA_10ANOS_FIM;DS_DIFUSAO_TECNOLOGICA_15ANOS;NR_DIFUSAO_TECNOLOGICA_15ANOS_INICIO;NR_DIFUSAO_TECNOLOGICA_15ANOS_FIM;NM_FT_ORGANIZACIONAL;DS_FT_ORGANIZACIONAL;DS_EMP_IMPACTADAS_5ANOS;PC_EMP_IMPACTADAS_5ANOS;DS_EMP_IMPACTADAS_10ANOS;PC_EMP_IMPACTADAS_10ANOS;NM_NV_OCUP;DS_NV_OCUP;DS_DEMANDA_EMP_5ANOS;NR_DEMANDA_EMP_5ANOS;DS_DEMANDA_EMP_10ANOS;NR_DEMANDA_EMP_10ANOS;NM_CONHEC_NV_OCUP;NM_HAB_NV_OCUP;NM_OCUP;NM_ATIV;NM_NOVAS_ATIV;NM_CONHEC;NM_CONHEC_DETALHADOS;NM_NV_CONHEC;NM_HABIL;NM_NV_HABIL;NM_CAPAC;NM_NV_CAPAC;NM_OUTRAS_OCUP;NM_ESTILOS_TRABALHO;CD_CNAE20_DIV;CD_CNAE20_GRUPO;CD_CNAE20_CLASSE;CD_CNAE23_SUBCLASSE
Metal Mecânica;2019;Uso, pelas empresas de metal mecânica, de materiais Leves;Materiais leves;11 a 30% do mercado;11;30;11 a 30% do mercado;11;30;31 a 50% do mercado;31;50;Estabelecimento de ações e programas de responsabilidade empresarial que:;Minimizem os riscos à saúde e segurança do consumidor ou cliente de seus produtos e serviços;11 a 30%;30;11 a 30%;30;;;;0;;0;;;Operador de Máquinas e Ferramentas;Mandrilhar furo conforme desenho;;;;;Monitoramento de operações;;Raciocínio matemático;;;;24, 25, 28;;;
Metal Mecânica;2019;Uso, pelas empresas de metal mecânica, de deposição de filmes finos PVD-CVD;Filmes finos PVD-CVD;Até 10% do mercado;0;10;Até 10% do mercado;0;10;Até 10% do mercado;0;10;Estabelecimento de ações e programas de responsabilidade empresarial que:;Racionalizem e otimizem o uso de utilidades e a  reciclagem de seus produtos após o uso;11 a 30%;30;11 a 30%;30;;;;0;;0;;;Operador de Máquinas e Ferramentas;Serrar peças conforme desenho;;;;;Solução de problemas;;Orientação espacial;;;;24, 25, 28;;;
Metal Mecânica;2019;Uso, pelas empresas de metal mecânica, de equipamentos de corte com Jato de Água;Corte jato água;11 a 30% do mercado;11;30;11 a 30% do mercado;11;30;11 a 30% do mercado;11;30;Estabelecimento de indicadores de desempenho;Utilizados para novas ações estratégicas, táticas ou  operacionais;Até 10%;10;Até 10%;10;;;;0;;0;;;Operador de Máquinas e Ferramentas;Furar peças conforme desenho;;;;;Pensamento crítico;;Sensibilidade auditiva;;;;24, 25, 28;;;
Petróleo e Gás;2017;Geofísica – Sísmica de Reflexão 4-C – permite discriminar diferentes tipos de rocha ou parâmetros tais como porosidade, permeabilidade e tipo de fluído.;Sísmica 4-C;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;Estratégias de posicionamento no mercado:;Liderança por custos;31 a 50%;50;11 a 30%;30;;;;0;;0;;;Técnico em Petroquímica;Coordenar processos produtivos em planta petroquímica;;Administração e Gestão;;;Pensamento crítico;;Criatividade/originalidade;;;Liderança;06, 09, 19;091;;
Petróleo e Gás;2017;Aplicação de tecnologias gas-to-liquids – GTL para desenvolvimento de derivados adequados às futuras especificações de combustíveis.;GTL;Não ocorrerá difusão;0;0;Até 10% do mercado;0;10;;0;0;Estratégias para atração, identificação, desenvolvimento e retenção de talentos;Existência de projetos e ações que permitam o comprometimento e o empowerment dos colaboradores.;Até 10%;10;Até 10%;10;;;;0;;0;;;Operador de sonda;Testar a montagem dos equipamentos de segurança e controle de poço;;Construções;;;Monitoramento de operações;;Controle e precisão;;;Autocontrole;06, 09, 19;091;;
Petróleo e Gás;2017;Uso de redes neurais para a previsão do comportamento de processos de hidrotratamento, controle de vazamento de dutos, etc.;Redes neurais;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;Estabelecimento de metas financeiras e não financeiras;De forma clara e transparente com a participação dos funcionários envolvidos;31 a 50%;50;31 a 50%;50;;;;0;;0;;;Operador de sonda;Operar os sistemas de equipamentos da sonda (elevação, circulação, geração de energia e rotação).;;Química;;;Gestão do tempo;;Controle de velocidade;;;Tolerância ao stress;06, 09, 19;091;;
Petróleo e Gás;2017;Controle, telemetria (wireless), operação remota, monitoração e análise automática (algoritmos computacionais) de dados.;Telemetria wireless;31 a 50% do mercado;31;50;51 a 70% do mercado;51;70;;0;0;Estabelecimento de metas financeiras e não financeiras;Factíveis e alinhadas com a estratégia corporativa;51 a 70%;70;51 a 70%;70;;;;0;;0;;;Operador de sonda;Realizar manutenção dos equipamentos e sistemas, no âmbito de sua competência.;;Legislação e Governo;;;Gestão de recursos materiais;;Reação a estímulos;;;;06, 09, 19;091;;
Petróleo e Gás;2017;Maior utilização em tecnologias compactas para plantas de produção off shore.;Tecnologias compactas;11 a 30% do mercado;11;30;31 a 50% do mercado;31;50;;0;0;Estabelecimento de indicadores de desempenho;Estabelecidos de forma de forma clara e transparente com a participação dos funcionários envolvidos?;31 a 50%;50;51 a 70%;70;;;;0;;0;;;Operador de sonda;Perfurar o poço de petróleo;;Língua Portuguesa;;;Solução de problemas;;Resistência;;;;06, 09, 19;091;;
Petróleo e Gás;2017;Reduçao da emissão de CO2 para atmosfera com a melhoria de eficiência do processo.;Redução CO2;11 a 30% do mercado;11;30;51 a 70% do mercado;51;70;;0;0;Estabelecimento de indicadores de desempenho;Com foco equilibrado entre o desempenho financeiro e não financeiro?;31 a 50%;50;31 a 50%;50;;;;0;;0;;;Operador de sonda;"Manobrar colunas de perfuração e de revestimento;";;;;;Reparos;;Atenção auditiva;;;;06, 09, 19;091;;
Petróleo e Gás;2017;Eficiência energética: interligação de sistema de geração de energia elétrica entre unidades, etc;Eficiência energética;Não ocorrerá difusão;0;0;Até 10% do mercado;0;10;;0;0;Estabelecimento de indicadores de desempenho;Mensurados por ferramentas de TI;31 a 50%;50;51 a 70%;70;;;;0;;0;;;Operador de sonda;Garantir a segurança do poço (prevenir e controlar a pressão do poço);;;;;;;;;;;06, 09, 19;091;;
Petróleo e Gás;2017;Transformação e transmissão de energia em corrente contínua de  off-shore para  on-shore.;Energia corrente contínua;Não ocorrerá difusão;0;0;Até 10% do mercado;0;10;;0;0;Estabelecimento de indicadores de desempenho;Utilizados para novas ações estratégicas, táticas ou  operacionais;11 a 30%;30;31 a 50%;50;;;;0;;0;;;Operador de sonda;Executar operações de pescaria;;;;;;;;;;;06, 09, 19;091;;
Petróleo e Gás;2017;Computadores de alta performance para processamento sísmico e simulação de reservtório;Computadores alta performance;11 a 30% do mercado;11;30;31 a 50% do mercado;31;50;;0;0;Estratégias de comercialização:;Oferecimento de produtos inovadores;Até 10%;10;11 a 30%;30;;;;0;;0;;;Técnico em Petroquímica;Realizar testes de controle de qualidade em insumos e produtos conforme as especificações técnicas;;Física;;;Coordenação;;Reação a estímulos;;;Integridade;06, 09, 19;091;;
Petróleo e Gás;2017;"Umbilicais Eletro-Hidráulico – desenvolvimento de novos materiais, novas concepções, componentes, acessórios e procedimentos de instalação;";Umbilicais eletro-hidráulicos;Até 10% do mercado;0;10;31 a 50% do mercado;31;50;;0;0;Estratégias de comercialização:;Oferecimento de soluções (produtos + serviços);51 a 70%;70;31 a 50%;50;;;;0;;0;;;Técnico em Petroquímica;Analisar dados estatísticos das variáveis do processo produtivo (pressão, vazão, temperatura, Ph, volume, etc.).;;Legislação e Governo;;;Negociação;;Coordenação corporal;;;Inovação;06, 09, 19;091;;
Petróleo e Gás;2017;"Técnicas de Perfuração – emprego de perfuração sub-balanceada (underbalance) como método de controle de dano à formação; perfuração com jatos de alta pressão; perfuração de poços delgados (slender wells), ou com capacidade de atingirem objetivos mais distantes (extended reach wells); poços multilaterais, radiais,e ramificados; técnicas de Coiled tubing; poços horizontais e poços em áreas de alta temperatura e pressão;";Perfuração sub-balanceada;31 a 50% do mercado;31;50;51 a 70% do mercado;51;70;;0;0;Estratégias de comercialização:;Oferecimento de serviços inovadores;11 a 30%;30;Até 10%;10;;;;0;;0;;;Técnico em Petroquímica;Coordenar equipes de trabalho respeitando as normas de QSMS;;Língua Estrangeira;;;Operação e controle;;Resistência;;;Autocontrole;06, 09, 19;091;;
Petróleo e Gás;2017;"Completação – completação  molhada para poços de longo alcance, multilaterais e de trajetória complexa, completação inteligente de poços (sensores de fundo e comando de válvula);";Completação molhada;11 a 30% do mercado;11;30;31 a 50% do mercado;31;50;;0;0;Fatores de produção;Economia de Escala;0;0;0;0;;;;0;;0;;;Técnico em Petroquímica;Coletar amostras;;Língua Portuguesa;;;Solução de problemas;;Sensibilidade auditiva;;;Tolerância ao stress;06, 09, 19;091;;
Petróleo e Gás;2017;"Sistemas de Separação Submarina – separação das fase líquido-gasosa através de equipamentos colocados no solo marinho, e o mais próximo possível dos poços, com os objetivos de incrementar a produção e diminuir o peso sobre a unidade de processo;";Separação submarina;Não ocorrerá difusão;0;0;Até 10% do mercado;0;10;;0;0;Fatores de produção;Economia de Escopo;31 a 50%;50;51 a 70%;70;;;;0;;0;;;Técnico em Petroquímica;Realizar ensaios químicos, físicos e físico-químicos (ex: cromatografia, potenciometria, densidade).;;Matemática;;;Julgamento e tomada de decisões;;Sensibilidade de contraste visual;;;;06, 09, 19;091;;
Petróleo e Gás;2017;Imagens de Satélite – detectar manchas de óleo, eventualmente provenientes de exsudações do fundo do mar.;Imagens satélite;11 a 30% do mercado;11;30;31 a 50% do mercado;31;50;;0;0;Estratégias de posicionamento no mercado:;Liderança por diferenciação;Até 10%;10;Até 10%;10;;;;0;;0;;;Técnico em Petroquímica;Controlar variáveis de processos petroquímicos (pressão, vazão, temperatura, Ph, etc.) com intervenções na planta ou em salas de controle.;;Administrativos;;;Monitoramento de operações;;Percepção de problemas;;;Cooperação;06, 09, 19;091;;
Petróleo e Gás;2017;Interpretação Sísmica – tecnologia da realidade virtual, para melhor interação dos dados geofísicos com dados geológicos e com modelagens dos reservatórios.;Realidade virtual;31 a 50% do mercado;31;50;51 a 70% do mercado;51;70;;0;0;Estratégias de posicionamento no mercado:;Nichos de mercado (custos) ou nichos de mercado (diferenciação);51 a 70%;70;51 a 70%;70;;;;0;;0;;;Técnico em Petroquímica;Acompanhar a execução dos planos de manutenção visando sua correta execução e segurança.;;Computadores, Eletrônica e automação;;;Comunicação;;Atenção seletiva;;;Adaptabilidade / Flexibilidade;06, 09, 19;091;;
Polímeros;2017;Metalização a vacuo;Metalização a vácuo;51 a 70% do mercado;51;70;51 a 70% do mercado;51;70;;0;0;Estratégias de comercialização:;Oferecimento de soluções (produtos + serviços);11 a 30%;30;11 a 30%;30;;;;0;;0;;;Técnico em Plásticos;Diagnosticar as possíveis anomalias dos processos (máquina, molde e matéria-prima).;;Engenharia e Tecnologias;;;Seleção de equipamentos;;Memorização;;;Adaptabilidade / Flexibilidade;20, 22;202, 203, 222;;
Polímeros;2017;Compósitos;Compósitos;31 a 50% do mercado;31;50;51 a 70% do mercado;51;70;;0;0;Estratégias de comercialização:;Oferecimento de serviços inovadores;Até 10%;10;Até 10%;10;;;;0;;0;;;Técnico em Plásticos;Avaliar as características técnicas e pessoais dos membros da equipe de trabalho, considerando possíveis mudanças no processo.;;Legislação e Governo;;;Operação e controle;;Compreensão oral;;;Confiabilidade;20, 22;202, 203, 222;;
Polímeros;2017;Plásticos a base de polihidroxibutirato/ polihidroxivalerato (PHB/PHV);Plásticos PHB/PHV;Até 10% desse mercado;0;0;Até 10% do mercado;0;10;;0;0;Fatores de produção;Economia de Escopo;;0;;0;;;;0;;0;;;Técnico em Plásticos;Identificar situações de risco relativas à segurança, à saúde ocupacional e ao meio ambiente, considerando o processo.;;Produção e Processamento;;;Análise de controle de qualidade;;Controle e precisão;;;;20, 22;202, 203, 222;;
Polímeros;2017;Plásticos de engenharia (utilizados em aplicações técnicas, em geral sob a forma de peças ou componentes para a indústria automobilística, eletroeletrônica dentre outras);Plásticos de engenharia;51 a 70% do mercado;51;70;51 a 70% do mercado;51;70;;0;0;Estratégias de comercialização:;Exteriorização de Produtos e Empresas;0;0;Até 10%;10;;;;0;;0;;;Técnico em Plásticos;Avaliar o desempenho de máquinas e equipamentos tendo em vista o produto e os profissionais;;Língua Estrangeira;;;Monitoramento de operações;;Expressão oral;;;Inovação;20, 22;202, 203, 222;;
Polímeros;2017;Plásticos a base de poliácido láctico (PLA);Plásticos PLA;Até 10% desse mercado;0;0;Até 10% do mercado;0;10;;0;0;Fatores de produção;Economia de Escala;11 a 30%;30;11 a 30%;30;;;;0;;0;;;Técnico em Plásticos;Aplicar ferramentas de monitoramento de processo (MASP, APQP).;;Mecânica;;;Análise de operações;;Criatividade/originalidade;;;Atenção a detalhes;20, 22;202, 203, 222;;
Polímeros;2017;Medição com instrumentos digitais acoplados ao computador;Medição digital;11 a 30% do mercado;11;30;31 a 50% do mercado;31;50;;0;0;Estratégias para atração, identificação, desenvolvimento e retenção de talentos;Estabelecimento de  remunerações  fixa e variável e programas de benefícios/benefícios flexíveis (cardápios de benefícios).;11 a 30%;30;31 a 50%;50;;;;0;;0;;;Operador de Injetoras para termoplásticos;Preencher check list das condições da máquina;;Administração e Gestão;;;Monitoramento de operações;;Atenção seletiva;;;Confiabilidade;20, 22;202, 203, 222;;
Polímeros;2017;Medição com laser;Medição laser;11 a 30% do mercado;11;30;31 a 50% do mercado;31;50;;0;0;Estratégias para atração, identificação, desenvolvimento e retenção de talentos;Existência de programas de desenvolvimento de carreira e programas de capacitação e aprendizagem.;31 a 50%;50;31 a 50%;50;;;;0;;0;;;Operador de Injetoras para termoplásticos;Realizar 5S no posto de trabalho;;;;;Análise de controle de qualidade;;Compreensão escrita;;;Inovação;20, 22;202, 203, 222;;
Polímeros;2017;DGT;DGT;Até 10% desse mercado;0;0;De 11 a 30% desse mercado;0;0;;0;0;Estratégias para atração, identificação, desenvolvimento e retenção de talentos;Existência de programas de qualidade de vida no trabalho e programas de coaching.;Até 10%;10;11 a 30%;30;;;;0;;0;;;Operador de Injetoras para termoplásticos;Registrar a produção diária;;;;;Solução de problemas;;Expressão escrita;;;Integridade;20, 22;202, 203, 222;;
Polímeros;2017;Medição com Máquina Tridimensional;Medição tridimensional;51 a 70% do mercado;51;70;51 a 70% do mercado;51;70;;0;0;Estratégias para atração, identificação, desenvolvimento e retenção de talentos;Existência de estrutura organizacional descentralizada,  democratização da informação.;Até 10%;10;Até 10%;10;;;;0;;0;;;Operador de Injetoras para termoplásticos;Retrabalhar peças;;;;;Gestão do tempo;;Destreza dos dedos;;;Atenção a detalhes;20, 22;202, 203, 222;;
Polímeros;2017;Medição de Rugosidade sem contato;Rugosidade sem contato;Até 10% do mercado;0;10;Até 10% do mercado;0;10;;0;0;Estratégias para atração, identificação, desenvolvimento e retenção de talentos;Existência de projetos e ações que permitam o comprometimento e o empowerment dos colaboradores.;Até 10%;10;Até 10%;10;;;;0;;0;;;Operador de Injetoras para termoplásticos;Acondicionar peças;;;;;;;Destreza manual;;;;20, 22;202, 203, 222;;
Polímeros;2017;;;;0;;;0;;;0;0;Estratégias para atração, identificação, desenvolvimento e retenção de talentos;Outro (especificar);;0;;0;;;;0;;0;;;Operador de Injetoras para termoplásticos;Realizar montagem;;;;;;;Velocidade de coordenação manual;;;;20, 22;202, 203, 222;;
Polímeros;2017;;;;0;;;0;;;0;0;Estabelecimento de metas financeiras e não financeiras;De forma clara e transparente com a participação dos funcionários envolvidos;Até 10%;10;11 a 30%;30;;;;0;;0;;;Operador de Injetoras para termoplásticos;Realizar processos secundários;;;;;;;Sensibilidade de contraste visual;;;;20, 22;202, 203, 222;;
Polímeros;2017;;;;0;;;0;;;0;0;Estabelecimento de metas financeiras e não financeiras;Outro (especificar);;0;;0;;;;0;;0;;;Operador de Injetoras para termoplásticos;Realizar inspeção periódica da peça;;;;;;;Discriminação de cores;;;;20, 22;202, 203, 222;;
Polímeros;2017;Sistemas Integrados de Gestão Empresarial (SIGE) ou ERP (Enterprise Resource Planning;SIGE/ERP;51 a 70% do mercado;51;70;51 a 70% do mercado;51;70;;0;0;Ferramentas para o processo de tomada de decisão;Ferramentas para Monitoramento de operaçõesda concorrência (tecnológico ou de mercado);31 a 50%;50;31 a 50%;50;;;;0;;0;;;Operador de Injetoras para termoplásticos;Realizar purga;;Matemática;;;Compreensão de leitura;;Compreensão oral;;;Orientação Social;20, 22;202, 203, 222;;
Polímeros;2017;Gestão de Planejamento e Controle de Processo;Controle de processos;51 a 70% do mercado;51;70;51 a 70% do mercado;51;70;;0;0;Ferramentas para o processo de tomada de decisão;Ferramentas para identificação de tendências tecnológicas (prospectiva tecnológica);Até 10%;10;Até 10%;10;;;;0;;0;;;Operador de Injetoras para termoplásticos;Carregar programa da peça;;Mecânica;;;Comunicação;;Expressão oral;;;Liderança;20, 22;202, 203, 222;;
Polímeros;2017;Sistema de Gerencimento da Qualidade (Metodologia Seis Sigmas e MASP*);Qualidade Seis Sigma/MASP;Até 10% do mercado;0;10;11 a 30% do mercado;11;30;;0;0;Ferramentas para o processo de tomada de decisão;Ferramentas para desenvolvimento, gestão e avaliação de seus projetos;Até 10%;10;11 a 30%;30;;;;0;;0;;;Operador de Injetoras para termoplásticos;Realizar start up;;Produção e Processamento;;;Instrução;;Velocidade perceptiva;;;Autocontrole;20, 22;202, 203, 222;;
